X	Y	Z
8037.367	7577.802	61.955
8601.256	5724.239	-39.848
9525.692	2265.895	120.726
11129.673	4435.435	40.927
11201.485	19630.865	-14.955
11567.701	23215.637	239.597
11778.868	17364.57	130.737
12340.563	18279.807	21.36
12791.537	13041.622	-12.403
15264.914	4124.865	174.691
15793.311	21363.318	65.27
16147.685	23923.186	114.64
17847.617	26928.814	-21.146
18650.539	6737.649	73.77
19348.559	18958.354	52.211
19789.414	20285.938	74.809
20075.926	6467.414	55.61
20043.828	14370.367	116.353
20699.473	8035.579	-12.402
21239.285	8346.235	93.154
21654.523	21642	34.468
22589.715	9697.197	1.049
22980.379	18146.191	33.113
23475.518	22977.273	83.921
23522.807	26547.377	48.371
24387.861	24235.094	115.161
24912.514	16468.172	-19.907
25223.932	15918.401	-22.86
26074.412	14629.343	-12.344
26481.727	18976.193	96.754
26796.754	21971.277	57.039
27449.334	22557.439	147.079
4278.098	10944.755	125.005
5259.137	17881.254	72.791
5367.789	8794.979	53.902
5966.522	16663.631	210.28
6107.054	18661.781	76.591
7236.864	11366.885	308.841
8571.504	15214.352	89.433
8933.316	3941.604	98.392
9530.685	3131.854	141.378
9796.54	21657.334	25.608
10746.211	17979.568	33.595
10941.653	16504.855	47.719
11823.235	20258.627	139.282
11977.733	9869.68	103.6
12005.272	2381.056	187.056
12030.885	7680.686	55.762
12700.273	25780.861	43.367
13778.783	23195.104	-23.383
14274.337	3769.442	-39.056
14607.353	7130.625	73.385
15159.216	12924.212	-26.402
15694.68	16827.977	100.241
17378.424	21334.719	76.513
17492.326	11298.857	252.51
17552.062	16108.561	-9.884
18884.303	19224.461	-27.534
19007.068	22193.775	39.021
19385.777	26893.893	153.253
19625.641	10721.464	39.627
21255.523	9973.412	60.095
21502.383	9782.426	112.283
21734.777	21627.77	158.434
22976.701	18170.557	40.996
23468.742	22956.244	84.919
23574.33	16126.889	67.535
24142.773	20369.59	-35.216
24919.357	17205.867	17.172
26467.496	19002.475	50.913
5372.324	8792.09	65.826
7276.439	20576.256	98.066
9371.385	25191.852	-14.612
9810.626	21665.416	50.12
10063.262	5327.458	53.995
10405.815	7593.897	12.077
10320.051	16514.941	-3.824
11474.6	20863.576	216.433
13345.66	3076.084	-6.619
15580.483	21095.445	-45.44
17490.375	11229.89	72.996
18619.658	17250.953	121.671
18734.709	14974.214	194.721
19305.35	13541.463	28.792
19670.717	10717.273	6.898
20499.42	22088.863	54.199
20559.23	12714.809	36.445
21487.518	14880.217	197.505
22109.768	22887.66	58.339
23519.916	15423.774	84.098
23687.592	20909.617	33.123
24159.355	25981.076	-4.893
24902.008	13334.624	70.678
24938.512	17210.797	112.975
25415.672	23021.559	86.402
26244.715	23178.861	61.253
26459.027	19004.377	86.9
2051.721	24205.84	63.798
5109.611	14143.33	54.011
5370.667	8790.296	91.22
6443.04	9993.972	202.834
7272.94	20574.053	25.906
7847.52	19605.158	64.493
8345.531	18882.486	71.398
9290.586	25175.668	198.003
10150.723	15396.895	45.43
10288.198	16875.734	-43.985
10531.409	2237.573	196.988
12359.352	12411.709	79.735
12964.667	17166.205	72.093
12976.524	24887.748	7.166
13927.127	24966.396	44.154
15225.543	17188.209	-4.078
15239.429	25411.773	71.562
17561.871	24045.67	115.195
18781.936	14956.438	105.628
18769.744	23309.691	-18.641
19598.523	22712.926	-19.202
20264.312	10846.465	104.991
20719.986	12562.778	466.587
20675.732	25202.047	42.315
21189.85	8222.521	137.962
22048.793	13277.344	127.685
22165.766	22575.889	-36.558
22411.498	27189.037	164.996
22891.217	23079.137	69.467
23097.328	1021.085	90.542
23133.465	10550.562	298.912
23901.252	19122.045	33.492
24105.26	14293.056	329.566
24460.043	18072.273	-36.579
25863.816	13486.225	89.729
26053.492	19360.338	56.404
26237.408	23174.379	56.014
26371.77	14601.997	-0.229
5368.18	8794.709	80.793
6229.767	1369.329	229.335
6448.181	10006.066	66.709
6760.241	4810.812	237.267
7174.927	2954.479	106.518
7239.067	15000.14	124.189
7416.535	8487.872	7.626
8474.518	22423.008	65.362
8583.241	6690.997	81.709
9003.284	3412.731	44.763
9538.704	20295.186	37.67
10295.454	13864.238	41.953
10774.6	8711.807	40.856
10866.031	16456.822	15.844
12284.923	7911.072	142.674
12387.667	12482.621	104.506
13749.638	26362.064	-8.143
15469.593	6319.916	-11.447
17340.018	9443.371	173.452
17303.045	21393.791	213.537
18012.113	18416.207	356.425
20331.283	8036.278	0.366
20685.447	25187.623	114.403
21224.656	8311.882	256.229
22081.303	9467.688	111.361
22313.582	11570.536	4.74
22426.74	16108.577	35.643
22659.746	10532.688	222.229
22783.557	13246.205	53.683
22896.457	23070.07	49.94
23267.715	10042.094	22.825
25253.93	25443.73	77.26
25963.127	13498.649	725.206
26258.16	16028.429	36.513
27653.992	18141.355	-20.551
27748.051	17361.895	117.233
5374.05	8789.441	46.927
5594.372	6810.676	46.712
5907.865	7698.672	18.31
6854.771	21349.068	122.054
7415.583	14452.218	843.639
7462.665	18190.186	38.787
7805.356	20318.369	98.951
7964.452	19561.541	291.147
8511.903	22459.291	32.658
9019.713	11297.599	22.337
9439.479	25246.023	225.311
9831.371	21581.291	-11.667
11417.049	11829.239	95.538
11873.928	9956.308	58.294
12566.379	4910.922	-16.463
12766.931	17706.807	66.488
13276.376	9273.195	45.141
13891.802	16621.879	125.827
13887.919	19514.432	2.038
14901.988	17099.811	85.327
15731.704	10444.868	33.06
16131.775	5799.526	78.217
16577.49	7269.409	119.807
17118.02	5233.943	-17.754
17444.668	8497.609	36.801
18305.854	24798.861	45.94
18750.121	6660.708	24.409
18794.264	13327.477	92.865
18970.416	22236.367	57.337
18996.408	23754.152	41.527
19496.25	6963.304	-28.884
19539.879	11624.372	112.39
19568.357	13746.238	51.665
19519.719	20111.617	120.246
20492.58	12652.056	44.588
20440.977	13656.07	67.663
20430.166	16846.654	35.441
20674.945	25197.846	147.051
21517.383	25971.379	142.404
21718.299	13230.142	32.707
22293.924	22387.572	92.74
23556.736	15998.138	-17.484
23604.766	22967.178	30.14
23848.832	14602.209	71.451
23837.906	24107.818	104.417
23995.521	13169.056	-18.65
25350.533	25431.051	192.321
26123.902	19434.479	51.031
5375.594	8793.148	41.221
6686.713	4692.709	-6.537
6990.354	6076.538	75.081
7372.074	8539.218	37.959
7407.837	14461.314	128.413
7537.825	18182.377	127.909
7961.582	19552.742	86.911
8390.34	1972.904	62.254
12404.958	9717.647	280.453
12631.531	18229.215	133.754
12870.922	13123.025	112.834
12703.081	17983.826	299.461
13653.382	25539.951	-32.657
14005.088	24442.271	79.634
14637.742	5562.141	-43.77
15681.455	10432.003	11.561
15927.131	16169.411	42.515
16611.49	7251.779	134.223
16557.303	22012.656	28.076
17550.383	11223.295	280.928
18506.369	10429.708	48.483
18663.576	23223.98	93.499
19490.885	11677.713	111.757
19623.254	13737.072	96.896
21366.994	12853.653	21.104
21321.746	16458.738	43.879
22116.109	9293.684	87.39
22288.885	15884.694	61.321
22937.365	13509.703	-45.001
23012.516	26102.652	-18.493
23016.061	26855.887	-26.712
23537.957	16033.615	-4.789
24707.352	13374.526	202.709
29459.211	21027.256	105.11
3215.733	10311.271	25.109
5372.677	8797.184	28.944
6406.989	22084.381	14.11
8524.383	22527.393	-25.287
8868.87	3265.754	82.86
8987.974	24187.08	-2.656
9442.667	17663.584	64.155
9989.907	19514.115	90.21
10082.675	5318.338	51.724
11677.463	3912.424	76.929
11753.841	7973.298	5.41
11902.846	6020.703	159.488
12286.784	9778.521	48.63
12508.768	23573.041	-30.653
12884.351	5581.75	-38.625
14241.195	27889.801	43.549
14616.39	7149.793	50.339
14719.904	22459.105	59.659
15530.551	24931.215	43.321
16904.367	14219.34	209.062
17684.676	16610.262	-12.548
17946.025	13486.69	-5.104
18517.188	10408.091	89.144
19273.469	17924.27	109.235
19913.766	25658.338	16.138
20828.449	6887.177	17.118
21874.426	26310.539	233.385
23007.895	26091.385	-10.274
24760.969	16471.631	20.542
26287.439	15796.021	187.501
28275.133	18955.895	67.008
3742.302	4385.878	183.224
4150.311	11189.462	57.429
5377.529	12517.15	9.767
6730.469	14551.514	-7.067
7191.159	2979.391	333.937
7220.049	10535.832	19.088
9461.568	17710.07	43.397
9570.678	3167.765	-39.847
9753.214	4854.783	66.535
10781.543	19703.033	68.897
11335.66	11796.856	4.884
12017.712	7736.026	-4.478
13515.097	3882.307	35.741
14095.021	22466.152	44.83
14251.278	27900.637	-21.044
14990.438	25603.072	-43.114
15376.843	4400.369	170.76
16038.135	7961.724	-30.218
16197.886	17264.172	246.862
17521.021	15163.952	186.544
17597.08	16511.537	26.003
17695.373	23339.936	47.907
17901.66	25019.873	238.96
18517.117	6013.911	233.768
18942.717	8067.087	151.216
19732.166	22691.713	-39.523
19984.279	16867.438	174.213
20315.012	25023.068	216.687
21059.078	17100.057	138.919
21551.104	7312.921	253.566
21579.109	11397.137	49.432
22880.707	18360.525	57.701
23010.197	21838.955	276.292
23123.523	17195.113	76.887
23569.25	18767.348	96.248
24168.719	11540.733	116.863
24956.623	21281.396	443.67
27745.902	17143.457	85.201
27688.051	20109.734	66.091
28686.492	19933.051	2.851
2047.261	24188.52	100.356
4876.586	3430.554	95.747
5358.986	12511.714	33.435
5455.704	20152.34	155.2
5696.561	21204.904	36.27
6484.27	6703.039	52.232
7174.41	2959.975	100.904
7923.871	4896.423	34.33
7891.943	16625.193	2.374
8557.271	22740.107	74.804
9498.882	3141.499	858.113
9711.287	9781.547	14.788
9806.733	21597.406	69.949
10437.905	2601.948	43.833
10741.102	9451.494	7.615
12712.939	21038.047	8.365
13081.936	20116.389	102.364
13305.795	7588.596	226.038
14098.909	22460.17	18.698
15618.225	16775.346	145.217
16228.237	17261.322	30.791
17146.199	6947.162	33.581
17292.482	8939.669	188.177
17334.049	25764.102	0.646
17673.461	16717.406	-49.245
19588.391	18982.15	32.787
20742.365	7493.884	96.939
20740.137	20313.803	47.685
21506.76	7251.174	95.307
22815.102	18302.525	154.585
27689.094	20125.553	86.4
4301.076	10928.479	110.834
4932.094	17744.668	178.347
5440.322	20140.428	11.866
5732.631	3429.958	171.222
6561.003	6600.725	23.755
7157.713	2964.142	86.296
7087.469	15488.758	184.634
7932.072	16641.453	87.89
8116.21	4102.337	93.788
7955.643	4952.571	182.124
8141.962	23585.709	-10.9
8331.169	6580.344	62.323
10423.501	2593.591	28.967
11081.946	10481.656	67.04
11851.646	18348.895	6.155
12038.391	2319.263	-36.745
13966.147	24325.729	63.611
14437.172	18068.857	18.031
15928.463	14830.414	114.957
16057.224	16249.004	72.458
16646.211	7271.713	39.806
17387.139	17836.068	18.25
17758.695	8247.648	6.108
18532.07	18019.201	-3.594
18904.594	15145.077	158.044
19245.361	23429.529	35.2
20492.279	22590.256	21.649
21063.559	9330.155	31.729
21912.682	21021.547	-30.869
22253.438	12601.764	-12.898
23818.371	17399.596	-19.441
25890.576	13392.461	127.29
26380.959	24560.645	115.868
26937.719	17316.771	64.957
27186.336	19475.549	24.619
28826.324	29106.283	4.954
2036.399	24196.844	61.786
5446.166	20141.449	-30.935
5741.531	3440.113	42.408
6704.243	3762.423	-20.39
7017.999	6117.372	23.106
7223.375	16926.127	-10.598
7360.568	21360.107	152.375
9310.54	18815.396	-30.795
9610.793	22379.898	52.666
10317.694	13266.996	-13.962
10433.828	19183.262	-42.738
10927.225	19861.887	47.112
11208.717	18868.428	112.564
11636.618	3266.958	69.516
12643.906	8998.17	62.389
13039.107	23470.061	7.101
14069.745	9121.92	54.363
14649.543	5463.587	30.876
15301.482	4393.28	61.267
17077.912	16521.338	39.174
18536.666	17978.959	35.296
18758.371	13451.002	79.364
18961.537	26838.807	63.454
19222.477	23422.326	103.59
19422.381	20145.297	39.86
20655.869	11902.049	102.523
20609.508	12718.706	48.667
20688.703	26791.273	27.843
21027.918	18600.688	53.939
21817.77	12832.781	220.338
22477.797	14188.737	78.606
22689.328	24438.986	81.831
23235.289	11522.065	344.78
23559.439	22257.873	71.103
24782.213	11225.01	308.802
26278.184	19658.338	109.137
26951.408	17328.203	196.569
2041.175	24211.092	61.574
5282.302	3512.383	54.418
5407.782	18929.988	43.512
6700.42	3752.927	-28.392
6835.679	14606.492	55.11
7030.194	6107.375	-5.793
7267.149	15481.734	361.224
7998.39	18908.426	-32.634
8966.093	15342.791	179.546
8997.779	24203.887	110.153
9662.276	3218.248	30.166
10031.986	19974.764	7.813
10537.89	2194.676	83.711
11238.583	5007.916	-31.267
11643.147	4001.481	31.562
12446.44	4991.125	-11.779
12535.197	6333.061	168.302
13672.131	3455.121	-38.854
13946.092	7757.305	182.728
14912.162	25547.086	30.477
15932.16	16182.2	148.776
17297.168	9561.569	47.125
17336.801	12272.178	130.428
17553.572	8955.325	98.997
17616.078	16556.152	362.668
18498.164	27528.463	118.79
18699.855	18323.434	40.564
18775.834	26487.318	40.295
19210.871	23405.258	81.589
19326.191	13572.417	142.681
19856.273	25455.545	-1.068
20478.49	26761.846	-2.82
20655.799	20328.758	-44.342
21024.262	18570.572	140.657
22486.904	14191.197	117.324
22865.432	16114.153	362.664
23558.75	22293.018	204.898
23607.086	26525.541	95.599
24761.143	11266.238	61.868
25719.602	20381.59	64.101
26930.262	17200.412	83.269
27432.711	22065.129	20.467
28812.988	18904.748	307.728
5418.608	18918.535	107.072
6251.397	13863.539	62.569
6769.769	12120.979	114.967
9043.961	802.024	-49.366
8888.218	10670.462	46.857
9188.83	16404.389	44.025
10581.824	2203.968	56.527
11235.821	5016.343	10.506
12565.675	4492.009	4.829
12644.355	11488.688	54.535
13513.467	3881.17	-31.713
16664.041	8619.297	52.171
16645.172	21907.184	93.818
17820.262	11152.215	60.814
18005.896	16534.949	36.655
18897.979	19226.473	114.941
20125.545	18178.322	144.529
20304.809	13185.974	56.087
20491.201	13756.244	83.96
20712.887	26778.002	-5.183
20913.641	22394.559	113.04
21716.264	12414.729	-8.646
21809.363	19980.797	105.891
22275.113	25093.682	17.865
22575.729	21262.305	126.229
22829.746	23157.477	214.782
23577.643	19460.289	12.634
23635.186	26590.418	73.123
24402.184	21524.32	173.407
25414.355	12572.828	55.842
25386.75	22968.102	5.517
25719.123	20349.736	169.325
25916.551	24935.41	358.984
26909.213	17192.475	62.285
26994.033	18744.248	58.645
27072.92	19483.305	22.611
27710.055	20548.471	54.703
29446.381	21091.15	139.738
5491.434	16498.574	28.476
6316.009	13122.92	79.812
6534.077	10013.659	60.224
6627.162	17062.613	134.392
6760.002	12116.179	138.497
7265.871	3337.771	329.639
8052.103	12761.511	3.815
8353.487	6579.488	156.254
8518.356	8564.205	379.761
8468.896	23736.412	-10.24
8783.956	10751.062	20.82
8851.398	12795.733	-7.017
9545.581	16674.07	28.672
9854.873	6128.482	72.431
10396.938	7190.434	246.276
10472.554	2577.506	40.68
10531.93	19303.721	270.494
11288.938	5093.441	21.522
11708.026	22530.131	430.051
12263.204	15142.035	200.847
13815.764	9524.44	47.974
15568.762	24995.809	109.369
16011.493	7967.224	94.92
16592.963	22040.738	40.543
17789.648	11205.644	84.6
18113.027	26828.473	10.042
19219.316	23433.758	52.675
19425.498	18291.264	58.222
19604.35	6794.966	-5.128
20670.455	7675.125	106.989
20748.68	26796.473	4.883
22263.863	25114.309	81.371
23011.598	23002.043	229.995
23173.58	10177.752	153.618
23113.143	26116.307	478.649
23604.068	12828.457	302.806
24832.486	25576.984	-39.371
25381.07	22991.725	66.525
25629.553	14661.371	45.623
28479.016	18981.779	142.354
29974.688	4330.147	-6.324
2032.132	24198.34	182.81
4996.452	12756.773	69.012
4993.406	17674.881	7.477
5505.097	16518.732	72.926
5684.63	20257.404	176.01
6483.669	6695.699	11.89
6755.936	12119.617	143.059
7250.894	3351.877	35.951
7622.204	13294.339	22.628
7893.827	5147.059	159.676
7845.067	15232.441	103.515
8231.134	22077.08	71.8
8472.186	18342.193	6.812
9610.917	22435.621	27.977
10069.479	17212.982	166.278
11289.374	5089.216	2.556
12083.347	18853.48	4.414
12278.729	15122.052	174.582
12507.749	23378.557	113.059
13166.536	26041.113	2.402
13220.918	22320.061	41.507
14131.581	3196.259	40.864
14704.916	16024.914	136.956
15060.384	22071.957	9.794
16179.513	25971.686	14.425
16765.475	4779.032	50.332
17064.734	8299.006	61.815
18327.721	24686.664	-2.415
19519.527	9302.859	146.672
20214.146	10522.852	23.1
22315.732	19995.77	86.497
22512.85	12090.969	37.507
22996.654	22968.771	43.424
23096.695	1019.821	308.415
23160.283	17907.303	36.938
23789.336	12010.691	74.939
23814.447	17435.26	18.424
24635.469	16525.986	46.661
24995.91	23321.459	-26.496
25502.275	21028.463	93.449
25572.604	14540.771	52.329
26204.389	15128.149	112.548
27161.941	17681.529	79.022
28724.207	20081.176	41.916
28825.555	29106.32	-15.003
2031.272	24199.049	-26.957
6710.233	17088.305	276.829
6843.183	12117.122	64.526
7033.218	6135.141	95.575
7289.796	12913.496	35.99
7880.35	5250.282	65.496
8067.492	13072.866	127.037
8462.626	18348.699	35.697
8432.1	22459.145	17.265
9233.751	12438.76	27.638
10032.144	19886.752	56.305
10440.656	2597.028	13.808
10639.185	1213.303	23.551
10899.733	4536.272	164.056
11482.668	17829.295	78.46
11665.179	26627.346	37.659
12325.373	15121.295	197.487
12498.133	23398.129	72.671
12785.329	20184.939	218.452
14667.071	5834.155	19.944
14706.97	16061.411	102.006
16349.215	16393.344	-7.01
16875.389	14210.497	23.808
17296.764	6007.955	59.198
18226.596	14687.351	630.052
18095.363	19726.645	77.172
18468.441	10150.303	57.079
19026.309	15194.499	127.83
19455.916	24148.783	128.124
20531.219	12687.826	59.282
20787.137	8148.69	0.382
21189.338	20623.553	15.016
22215.539	11844.63	-30.596
22478.744	14195.09	132.085
23662.277	9814.536	164.785
23682.297	15226.078	102.42
23933.766	19108.516	57.93
24625.963	16538.713	17.511
24949.539	25304.312	2.367
26368.521	18239.807	175.173
27637.152	18232.432	70.489
28672.217	19935.166	85.065
2045.53	24204.883	8.639
6233.091	19982.008	30.85
6525.298	4933.334	43.068
6969.061	6072.179	23.651
7251.443	12921.67	70.04
8160.464	4197.534	101.851
8405.821	22447.23	-5.809
8871.287	9265.802	75.798
9660.698	25564.881	4.933
9736.558	4442.945	-16.196
10287.228	5616.676	84.704
10369.549	13358.928	106.938
10416.737	19941.615	20.172
